Year_Birth,Education,Divorced,Widow,Absurd,YOLO,Single,Married,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
2.86,3,0,0,0,0,1,0,0.41,0,1,5.0,4.75,0.29,-0.33,0.1,0.19,0.11,0.14,-0.69,-0.03,0.0,-0.55,5,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,0,1,-0.31,1,1,2.5,2.53,0.19,-0.61,0.15,0.08,0.04,0.32,0.35,-0.75,0.18,-0.55,6,0,0,0,0,0,0,3,11,0
3.64,4,1,0,0,0,0,0,0.47,0,1,2.5,3.23,2.13,-0.28,0.29,0.39,0.13,1.81,-0.69,1.77,0.54,0.99,6,0,0,0,0,0,0,3,11,0
3.5,2,0,0,0,0,0,1,-0.19,0,1,2.5,4.6,0.14,-0.36,0.07,0.56,0.29,0.84,-0.69,-0.75,0.18,-0.55,4,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,0,1,0.72,1,0,2.5,0.56,3.23,0.19,0.4,0.29,0.0,0.15,-0.17,0.33,0.36,1.3,8,0,1,0,0,0,0,3,11,0
3.83,5,0,0,0,0,0,1,1.03,0,0,5.0,3.64,1.92,-0.46,0.75,0.66,0.67,1.1,-0.69,-0.39,0.89,-0.24,1,0,0,0,0,0,0,3,11,0
3.3,2,0,1,0,0,0,0,0.29,0,1,0.0,0.3,1.14,2.91,0.33,5.0,2.87,0.91,0.35,0.69,1.07,1.91,5,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,0,1,0.12,1,1,2.5,0.0,0.21,-0.51,0.17,0.25,0.25,0.3,0.87,-0.75,0.18,-0.24,4,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,0,1,0.25,0,1,2.5,3.33,0.74,1.95,0.49,1.97,1.48,1.16,0.35,1.77,0.36,0.68,7,0,0,0,0,0,1,3,11,0
3.16,4,0,0,0,0,0,1,-0.01,0,1,2.5,2.12,0.47,-0.59,0.08,0.08,0.1,0.19,-0.17,-0.39,0.36,-0.55,4,0,0,0,0,0,0,3,11,0
4.17,3,1,0,0,0,0,0,-1.42,1,0,0.0,3.03,0.0,-0.61,0.02,0.08,0.06,0.18,-0.17,-1.11,0.18,-1.17,7,1,0,0,0,0,0,3,11,1
3.11,4,0,0,0,0,0,1,0.58,0,0,2.5,3.23,0.97,-0.41,2.0,1.62,0.19,0.0,-0.69,-0.39,0.71,0.99,1,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,0,1,-0.03,0,1,2.5,4.39,1.82,-0.33,0.25,0.15,0.11,0.4,0.35,2.13,0.71,-0.24,8,1,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,0,1,1.29,0,0,2.5,4.85,2.29,1.85,2.32,0.41,1.25,0.0,-0.69,0.69,1.61,1.3,2,0,0,1,0,0,0,3,11,0
4.71,3,0,0,0,0,0,1,-1.3,0,0,2.5,0.05,0.0,-0.36,0.03,0.0,0.27,0.1,-0.69,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.11,5,0,0,0,0,0,1,-0.44,0,2,5.0,2.73,0.12,-0.66,0.01,0.0,0.0,0.14,-0.69,-1.11,0.18,-1.17,5,1,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,0,1,-0.6,0,1,2.5,2.68,0.29,-0.59,0.07,0.06,0.04,0.18,-0.17,-0.39,0.0,-0.55,7,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,0,1,-0.37,0,1,2.5,4.85,1.03,-0.59,0.07,0.08,0.06,0.28,-0.17,0.33,0.18,0.37,7,0,1,0,0,0,0,3,11,0
3.01,3,0,0,0,0,0,1,0.55,0,1,2.5,2.93,0.58,1.17,0.27,1.83,1.48,0.47,-0.17,-0.75,0.71,1.3,1,0,0,0,0,0,1,3,11,0
3.83,3,0,0,0,0,0,1,0.99,0,1,2.5,0.61,2.09,0.29,0.7,0.97,0.65,1.05,-0.17,1.05,1.96,1.6,4,1,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,0.91,0,0,2.5,3.94,3.26,0.82,2.65,0.48,0.36,0.81,-0.69,0.33,1.61,0.06,3,0,0,1,0,0,0,3,11,0
3.83,3,0,0,0,0,0,1,0.2,1,1,0.0,3.23,0.53,-0.51,0.11,0.12,0.25,1.04,1.38,-0.03,0.18,-0.24,6,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,0,1,0,-0.37,1,1,2.5,1.31,0.16,-0.44,0.13,0.06,0.29,0.28,0.87,-0.75,0.18,-0.55,6,0,0,0,0,0,0,3,11,1
3.5,3,0,0,0,0,1,0,0.39,0,1,2.5,0.4,0.93,1.43,0.26,0.62,0.27,0.47,-0.69,-0.03,0.36,1.3,3,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,0,1,-0.71,1,1,0.0,2.47,0.44,-0.66,0.05,0.0,0.0,0.06,1.38,-0.39,0.18,-0.55,9,0,0,0,0,0,0,3,11,0
4.76,5,0,0,0,0,0,1,0.66,0,0,2.5,2.83,3.08,-0.66,1.46,1.91,0.57,0.62,-0.69,-0.03,1.61,1.3,2,0,0,0,0,0,0,3,11,0
3.4,3,0,0,0,0,1,0,-0.68,0,1,2.5,2.78,0.21,-0.66,0.06,0.06,0.02,0.36,-0.17,-0.75,0.36,-1.17,7,0,0,0,0,0,0,3,11,0
4.51,1,0,0,0,0,1,0,-1.67,1,0,0.0,1.26,0.0,0.47,0.01,0.08,0.11,0.58,0.35,-0.39,0.18,-0.86,8,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,0,1,-0.99,1,0,2.5,2.53,0.01,-0.51,0.01,0.06,0.02,0.12,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
3.11,2,1,0,0,0,0,0,1.0,0,0,2.5,4.24,1.37,0.87,0.32,0.93,2.32,0.57,-0.69,0.33,1.25,0.99,4,0,0,0,1,0,0,3,11,0
4.27,3,0,0,0,0,0,1,-0.45,1,1,2.5,1.52,0.17,-0.64,0.02,0.04,0.02,0.35,-0.17,-0.75,0.18,-1.17,8,1,0,0,0,0,0,3,11,0
3.16,5,0,1,0,0,0,0,-0.71,1,1,2.5,4.09,0.21,-0.64,0.05,0.06,0.04,0.08,0.87,-0.75,0.18,-0.55,5,0,0,0,0,0,0,3,11,0
3.2,5,0,0,0,0,0,1,0.91,0,1,2.5,3.74,3.19,-0.36,0.52,0.91,0.23,0.17,-0.17,0.33,0.71,0.99,3,0,0,0,0,0,0,3,11,0
3.01,5,0,0,0,0,1,0,0.37,0,0,2.5,3.84,2.07,-0.28,0.31,0.39,0.13,0.62,-0.69,2.49,0.36,0.68,6,0,1,0,0,0,0,3,11,0
4.51,3,0,0,0,0,0,1,-1.14,1,0,0.0,1.82,0.04,-0.49,0.03,0.04,0.04,0.37,-0.17,-0.75,0.18,-1.17,5,1,0,0,0,0,0,3,11,1
3.98,4,0,0,0,0,0,1,0.12,0,1,2.5,3.23,1.06,-0.59,0.05,0.08,0.13,0.77,1.38,-0.03,0.18,0.68,4,0,0,0,0,0,0,3,11,0
3.01,4,0,0,0,0,0,1,-0.52,1,1,5.0,3.13,0.19,-0.66,0.04,0.0,0.0,0.03,0.35,-0.39,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.79,3,1,0,0,0,0,0,-0.28,1,1,2.5,2.68,0.37,-0.54,0.17,0.14,0.02,0.1,1.38,0.33,0.0,-0.55,8,0,0,0,0,0,0,3,11,0
4.51,5,0,0,0,0,0,1,-0.53,1,0,2.5,4.34,0.08,-0.66,0.03,0.04,0.02,0.04,-0.69,-1.11,0.0,-0.86,5,0,0,0,0,0,0,3,11,0
4.13,3,1,0,0,0,0,0,-0.38,0,1,5.0,0.76,0.09,-0.54,0.02,0.15,0.06,0.17,0.35,-0.39,0.0,-0.55,4,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,0,1,-0.91,1,0,2.5,3.38,0.06,-0.59,0.06,0.06,0.06,0.08,-0.17,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
4.03,5,0,0,0,0,0,1,-0.56,1,0,5.0,2.37,0.06,-0.66,0.03,0.0,0.02,0.15,-0.69,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,0,1,0.51,1,0,5.0,2.37,1.01,-0.66,0.81,1.16,2.79,0.21,0.87,1.41,0.36,1.6,6,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,0,1,0.14,0,1,5.0,4.09,0.32,-0.64,0.06,0.04,0.0,0.15,-0.69,-0.75,0.18,-0.55,3,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,0,1,1.3,0,0,2.5,4.95,3.34,-0.28,1.2,1.91,0.57,1.05,-0.69,0.33,1.07,1.91,2,0,1,1,0,1,0,3,11,0
4.66,3,0,0,0,0,0,1,-0.9,1,0,2.5,2.83,0.02,-0.56,0.04,0.15,0.0,0.06,-0.69,-1.11,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,0,1,0,-0.29,1,1,2.5,2.42,0.32,-0.38,0.1,0.0,0.08,0.1,0.87,-0.75,0.18,-0.24,6,0,0,0,0,0,0,3,11,0
4.42,1,0,0,0,0,1,0,-1.01,1,0,5.0,0.91,0.0,-0.51,0.01,0.06,0.11,0.04,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.59,5,0,0,0,0,0,1,0.29,2,1,2.5,3.74,0.15,-0.64,0.03,0.06,0.0,0.12,-0.17,-0.75,0.0,-0.86,4,0,0,0,0,0,0,3,11,0
3.35,3,0,0,0,0,1,0,0.97,0,1,5.0,3.43,1.38,2.0,0.43,1.04,2.19,0.91,-0.69,0.33,1.79,0.37,1,1,0,0,0,0,0,3,11,0
2.62,4,0,0,0,0,0,1,0.56,0,0,5.0,1.82,0.82,0.62,0.78,1.95,0.0,0.62,-0.69,-1.11,0.54,-0.24,1,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,0,1,-0.94,1,0,0.0,4.55,0.51,-0.44,0.35,0.23,0.23,0.62,0.87,0.69,0.36,-0.55,8,0,0,0,0,0,0,3,11,0
3.79,3,1,0,0,0,0,0,-1.95,0,0,5.0,3.28,0.0,-0.64,0.01,0.02,0.02,0.01,6.56,-1.47,0.0,-1.78,20,0,0,0,0,0,0,3,11,0
4.81,1,0,0,0,0,1,0,-1.73,1,0,0.0,3.18,0.03,-0.23,0.05,0.15,0.49,0.55,0.87,-0.39,0.36,-1.17,9,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,0,1,-0.44,1,1,2.5,4.14,0.04,-0.66,0.01,0.0,0.0,0.06,-0.69,-1.47,0.18,-1.17,5,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,0,0,1,-1.22,1,0,5.0,3.18,0.02,-0.66,0.01,0.0,0.0,0.01,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,0,0,1,0.52,0,1,5.0,2.78,2.65,-0.18,0.39,0.23,0.0,0.26,0.35,1.41,0.54,2.22,6,0,1,0,0,0,0,3,11,0
3.5,5,0,0,0,0,0,1,0.71,0,0,2.5,3.23,2.95,0.07,1.49,0.73,0.55,0.61,-0.69,-0.03,0.36,0.06,3,0,0,1,1,0,0,3,11,1
2.86,3,0,0,0,0,0,1,0.61,0,2,2.5,2.58,2.06,0.04,0.75,0.23,0.91,0.41,0.87,0.69,0.89,2.22,4,0,1,0,0,0,0,3,11,0
3.59,5,0,0,0,0,0,1,1.02,0,1,2.5,4.9,3.36,0.82,0.77,2.22,1.12,0.37,-0.17,2.49,1.79,1.6,6,1,0,0,0,0,0,3,11,1
3.83,3,0,0,0,0,0,1,0.9,0,1,2.5,4.65,0.45,0.02,1.22,0.25,3.71,0.98,-0.17,1.05,0.54,-0.24,4,0,0,0,0,0,0,3,11,0
3.4,3,1,0,0,0,0,0,0.64,0,1,2.5,2.58,1.99,-0.08,0.36,0.19,0.44,2.13,-0.17,1.41,1.61,-0.55,6,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,0,1,0.14,1,1,0.0,3.64,0.98,-0.66,0.25,0.08,0.21,0.32,0.87,1.05,0.36,-0.24,7,0,0,0,0,0,0,3,11,1
3.01,2,0,0,0,0,0,1,0.44,0,1,0.0,1.97,1.05,-0.28,0.14,0.39,0.0,2.65,-0.17,1.05,0.71,-0.86,6,0,0,0,0,0,0,3,11,1
3.98,3,0,0,0,0,0,1,0.88,0,1,5.0,2.47,0.51,1.38,0.25,3.24,1.73,0.88,-0.17,-0.03,0.36,1.6,2,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,-0.48,1,1,5.0,1.06,0.05,-0.66,0.01,0.0,0.0,0.08,-0.69,-1.11,0.0,-1.17,6,1,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,0.98,0,0,2.5,4.6,2.46,0.92,2.74,4.23,3.59,1.74,-0.69,-0.03,1.25,1.6,2,0,0,1,1,0,0,3,11,0
3.88,5,1,0,0,0,0,0,-0.62,1,1,5.0,1.87,0.05,-0.66,0.02,0.08,0.04,0.28,-0.17,-1.11,0.18,-1.17,5,1,0,0,0,0,0,3,11,0
4.37,5,1,0,0,0,0,0,1.52,0,0,2.5,4.95,3.29,-0.23,1.95,0.44,0.65,0.7,-0.69,0.69,0.36,0.68,2,0,0,1,0,0,0,3,11,1
4.32,4,0,0,0,0,0,1,0.85,0,0,2.5,4.29,3.82,0.62,1.2,1.74,1.31,0.51,-0.69,1.05,1.43,1.6,3,1,0,0,1,0,0,3,11,0
3.25,3,0,0,0,0,0,1,-0.79,1,1,2.5,2.02,0.09,-0.66,0.03,0.0,0.0,0.12,0.35,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,0,1,0,-0.18,1,1,5.0,0.1,0.15,-0.66,0.03,0.0,0.04,0.32,-0.17,-0.75,0.18,-1.17,7,0,0,0,0,0,0,3,11,1
3.98,3,1,0,0,0,0,0,1.26,0,0,2.5,3.94,3.0,3.39,1.25,3.59,3.06,0.37,-1.2,-0.03,1.25,0.06,1,1,0,1,1,0,0,3,11,1
3.4,5,0,0,0,0,0,1,0.07,1,1,0.0,2.07,1.64,-0.51,0.44,0.15,0.11,1.82,3.97,1.77,0.71,0.06,8,0,0,0,0,0,0,3,11,1
3.74,3,0,0,0,0,0,1,-1.25,1,0,2.5,4.75,0.08,-0.56,0.03,0.12,0.15,0.44,0.35,-0.75,0.18,-0.86,7,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,0,1,-0.24,0,1,2.5,0.51,0.49,-0.64,0.1,0.04,0.02,0.01,-0.69,-0.03,0.18,-0.55,6,0,0,0,0,0,0,3,11,0
3.16,2,0,0,0,0,1,0,1.32,0,0,5.0,3.69,2.11,-0.01,1.77,0.85,0.34,0.75,-0.69,0.69,1.07,0.06,2,0,0,0,0,0,0,3,11,0
2.48,3,0,0,0,0,0,1,0.17,0,0,5.0,1.11,2.55,0.29,0.3,0.97,0.17,0.52,-0.17,1.05,0.54,-0.55,4,0,1,0,0,0,0,3,11,0
3.4,4,0,0,0,0,1,0,0.49,0,1,2.5,1.52,1.41,-0.28,0.54,2.92,0.72,0.21,0.35,0.33,0.54,2.22,3,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,-0.5,1,0,0.0,1.06,0.42,-0.23,0.15,0.06,0.36,0.41,0.87,0.33,0.18,-0.55,8,1,0,0,0,0,0,3,11,1
3.54,4,0,0,0,0,0,1,0.21,1,1,2.5,2.58,1.55,-0.54,0.19,0.14,0.0,0.97,2.94,1.77,0.18,0.37,8,0,0,0,0,0,0,3,11,0
3.64,4,1,0,0,0,0,0,-1.09,1,0,0.0,4.9,0.02,-0.51,0.08,0.23,0.29,0.11,0.35,-0.75,0.18,-0.86,8,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,0,1,0.57,0,1,2.5,2.83,3.65,-0.36,0.28,0.31,0.23,0.83,0.87,-0.39,0.71,1.6,8,0,1,0,0,0,0,3,11,0
3.98,4,0,0,0,0,0,1,-0.56,1,0,2.5,0.2,0.01,-0.61,0.03,0.04,0.04,0.14,-0.69,-1.11,0.0,-1.17,6,1,0,0,0,0,0,3,11,0
3.45,3,0,0,0,0,0,1,-0.43,1,2,2.5,3.89,0.08,-0.66,0.08,0.15,0.57,0.14,-0.17,-0.39,0.0,-0.86,7,0,0,0,0,0,1,3,11,0
4.13,3,1,0,0,0,0,0,0.79,0,0,0.0,4.8,2.47,-0.13,0.31,1.06,1.2,2.9,-1.2,0.69,1.25,0.99,3,0,0,0,1,0,0,3,11,0
3.98,3,0,0,0,0,0,1,-0.22,0,1,2.5,1.82,0.85,-0.51,0.21,0.08,0.0,0.37,1.38,0.33,0.18,0.37,5,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,0,1,1.05,0,0,0.0,0.66,2.74,3.99,1.99,2.8,1.05,3.33,-0.69,-0.03,1.07,0.68,2,0,0,1,0,0,0,3,11,1
3.79,2,1,0,0,0,0,0,-0.1,0,0,0.0,4.55,2.08,0.7,0.69,1.91,1.86,1.64,-0.17,1.77,1.25,1.3,7,0,1,0,0,1,0,3,11,1
3.11,5,0,0,0,0,0,1,-0.55,1,1,0.0,2.47,0.04,-0.56,0.06,0.0,0.0,0.01,-0.17,-1.11,0.0,-0.86,9,0,0,0,0,0,0,3,11,0
2.82,4,0,0,0,0,0,1,-0.47,0,0,2.5,0.91,0.38,0.87,0.59,0.66,0.49,0.65,-0.17,1.05,0.18,0.37,8,0,0,0,0,0,0,3,11,0
2.82,1,0,0,0,0,0,1,-0.96,0,0,0.0,4.49,0.02,-0.08,0.23,2.57,0.93,1.99,-0.17,-0.03,0.36,-0.24,7,0,0,0,0,0,0,3,11,0
3.74,3,1,0,0,0,0,0,-0.69,1,0,2.5,2.17,0.05,-0.61,0.05,0.04,0.02,0.07,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,0,1,0.21,0,1,0.0,4.14,1.55,-0.66,0.07,0.12,0.0,0.06,-0.17,1.77,0.36,-0.24,7,0,1,0,0,0,0,3,11,1
3.69,2,0,0,0,0,0,1,-0.19,1,1,2.5,4.24,0.07,-0.61,0.03,0.12,0.08,0.47,-0.17,-1.11,0.36,-1.17,4,0,0,0,0,0,0,3,11,0
3.83,4,0,0,0,0,0,1,1.23,0,0,2.5,4.04,3.24,3.04,2.44,2.64,0.8,2.9,-0.69,0.33,1.25,1.3,2,1,0,1,1,0,0,3,11,1
3.79,3,0,0,0,0,0,1,0.03,0,0,0.0,3.43,0.95,2.16,0.44,0.98,1.37,1.73,-0.17,1.05,0.36,1.3,6,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,0,0,1,-1.4,0,0,2.5,0.61,0.0,-0.61,0.01,0.12,0.0,0.04,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,-1.13,1,0,2.5,3.79,0.05,-0.64,0.02,0.04,0.02,0.01,-0.69,-0.75,0.0,-1.17,9,0,0,0,0,0,0,3,11,0
3.88,2,0,0,0,0,0,1,-0.34,1,0,5.0,0.51,0.1,-0.54,0.07,0.12,0.06,0.11,-0.17,-0.75,0.0,-0.55,5,0,0,0,0,0,0,3,11,0
4.08,5,0,0,0,0,1,0,-0.34,1,1,2.5,4.6,0.01,-0.66,0.01,0.0,0.02,0.07,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,1,0,-0.11,1,1,5.0,1.06,0.17,-0.66,0.03,0.0,0.0,0.01,-0.17,-1.11,0.0,-0.55,4,0,0,0,0,0,0,3,11,0
2.96,4,0,0,0,0,0,1,0.33,0,1,5.0,1.41,0.21,-0.64,0.17,0.37,0.21,0.66,-0.17,-0.75,0.18,-0.24,2,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,0,1,-0.69,1,0,2.5,4.9,0.07,-0.61,0.04,0.06,0.0,0.14,-0.69,-0.75,0.0,-1.17,9,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,0,1,0.24,0,1,2.5,2.47,1.83,-0.49,0.33,0.71,0.4,1.08,1.38,1.05,0.36,1.6,5,0,1,0,0,0,0,3,11,0
2.57,3,0,0,0,0,0,1,1.05,0,0,5.0,0.71,1.87,1.33,1.8,4.0,3.33,1.31,-0.69,-0.03,1.07,-0.55,1,0,0,1,0,0,0,3,11,1
4.13,3,0,0,0,0,1,0,-1.73,1,1,0.0,0.25,0.02,-0.54,0.01,0.25,0.08,0.35,0.87,-0.75,0.18,-0.86,6,0,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,0,1,4.14,1,0,2.5,1.87,0.13,-0.64,0.03,0.04,0.0,0.11,-1.2,-1.11,0.0,-1.47,1,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,0,1,1.67,0,0,2.5,3.13,3.72,-0.06,2.29,3.09,0.86,2.38,-1.2,0.33,1.43,-0.24,2,0,1,1,1,0,0,3,11,1
4.47,2,0,0,0,0,0,1,-1.11,0,0,5.0,4.19,0.01,-0.51,0.02,0.12,0.06,0.14,-0.69,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.74,3,1,0,0,0,0,0,-0.29,1,1,2.5,2.42,0.61,-0.54,0.19,0.06,0.1,0.68,1.38,0.33,0.36,-0.55,9,0,0,0,0,0,0,3,11,0
4.17,3,0,0,0,0,0,1,0.78,0,0,0.0,4.75,1.83,1.15,1.09,1.81,2.76,0.99,-0.69,0.33,0.89,0.68,3,0,1,0,0,0,0,3,11,0
3.54,3,0,0,0,0,0,1,0.36,0,1,2.5,3.08,2.03,-0.49,0.45,0.19,0.0,0.75,1.38,2.13,0.54,0.68,7,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,-0.06,1,1,2.5,3.54,0.89,-0.51,0.15,0.15,0.11,0.88,1.9,1.05,0.18,-0.24,8,0,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,0,1,1.15,0,0,5.0,2.17,3.82,0.07,0.72,0.73,0.55,0.19,-0.69,0.33,0.89,1.91,2,0,1,1,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,0.53,0,0,5.0,1.16,3.6,-0.66,0.2,0.0,0.0,0.64,-0.69,2.13,0.71,2.22,6,1,0,1,1,1,0,3,11,1
3.83,3,0,0,0,0,0,1,0.32,0,1,2.5,1.87,2.58,0.62,0.45,1.04,0.19,2.13,2.42,2.49,0.36,1.91,6,0,0,0,0,0,0,3,11,0
3.25,5,0,0,0,0,0,1,0.55,0,1,5.0,2.53,1.24,0.14,0.55,0.0,1.1,0.08,-0.17,0.33,0.71,1.3,4,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,1,0,0.51,0,0,0.0,3.94,1.86,-0.31,2.08,4.05,0.0,0.59,-0.69,1.05,0.89,1.3,4,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,0,1,-0.26,0,1,2.5,3.74,0.68,-0.54,0.21,0.21,0.1,0.19,0.35,0.69,0.18,-0.24,7,0,0,0,0,0,0,3,11,0
3.01,2,0,0,0,0,0,1,0.9,0,1,2.5,0.71,0.7,3.41,0.61,0.79,3.08,0.51,1.38,-0.03,1.25,1.3,2,0,0,0,0,0,0,3,11,0
4.66,2,0,0,0,0,0,1,0.29,1,0,5.0,3.89,0.12,0.34,0.32,0.69,0.76,0.17,0.35,-0.39,0.18,0.37,4,0,0,0,0,0,0,3,11,0
3.35,5,0,0,0,0,1,0,-0.95,1,1,2.5,1.97,0.12,-0.66,0.05,0.0,0.0,0.04,0.35,-0.39,0.0,-0.86,9,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,0,1,-0.18,0,1,2.5,4.49,0.57,0.47,0.21,1.14,0.19,1.24,0.87,-0.39,0.36,0.68,4,0,0,0,0,0,0,3,11,0
3.88,2,0,0,0,0,0,1,-0.22,1,1,5.0,3.13,0.04,-0.61,0.06,0.06,0.04,0.07,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,0,1,-0.44,1,1,2.5,2.98,0.15,-0.56,0.06,0.12,0.0,0.37,-0.17,-0.39,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,0,1,-0.56,1,0,5.0,3.43,0.07,-0.61,0.03,0.08,0.11,0.28,-0.69,-1.11,0.18,-1.17,4,0,0,0,0,0,0,3,11,0
3.25,4,0,0,0,0,0,1,1.18,0,0,2.5,0.66,2.61,1.5,1.56,0.66,1.31,1.91,-0.69,0.33,1.61,1.91,3,0,0,0,0,0,0,3,11,0
3.16,4,0,0,0,0,0,1,-0.2,0,1,2.5,1.87,0.57,-0.51,0.28,0.46,0.23,1.22,0.35,0.69,0.18,-0.24,6,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,0,1,1.0,0,1,5.0,1.82,1.64,0.55,0.67,2.16,2.0,1.85,-0.17,0.33,1.25,1.91,1,0,0,1,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,-0.54,2,0,0.0,1.41,0.58,-0.46,0.31,0.14,0.04,2.43,0.87,1.05,0.36,-0.86,9,1,0,0,0,0,1,3,11,1
3.93,1,0,0,0,0,0,1,-1.3,1,0,5.0,0.1,0.02,-0.41,0.04,0.31,0.0,0.06,-0.17,-0.39,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
3.35,4,0,0,0,0,0,1,0.83,0,1,2.5,0.86,4.04,-0.66,0.68,0.37,0.27,2.83,1.9,0.69,0.54,2.22,7,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,-1.05,0,0,5.0,4.34,0.03,-0.49,0.07,0.12,0.06,0.1,-0.69,-0.39,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,0,1,-0.24,1,0,2.5,2.73,0.32,-0.56,0.13,0.12,0.02,0.25,-0.69,-0.39,0.18,-0.55,5,0,0,0,0,0,0,3,11,0
4.32,4,0,0,0,0,1,0,-1.76,0,0,2.5,0.1,0.22,-0.38,0.08,0.08,0.06,3.62,-1.2,-1.11,0.0,-1.47,17,0,0,0,0,0,0,3,11,0
2.52,5,0,0,0,0,0,1,0.78,0,0,2.5,0.15,1.16,0.67,1.53,1.89,1.43,1.34,-0.69,1.41,0.54,-0.24,4,1,0,0,0,0,0,3,11,1
4.17,3,0,0,0,0,0,1,-0.95,1,0,5.0,4.24,0.02,-0.54,0.05,0.06,0.46,0.64,-0.17,-0.75,0.36,-1.17,7,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,-0.11,1,1,0.0,0.4,0.24,0.77,0.29,1.37,0.29,0.0,1.38,0.69,0.18,-0.24,9,0,0,0,0,0,0,3,11,1
3.35,3,0,0,0,0,0,1,0.77,0,1,2.5,0.2,2.38,0.24,0.63,3.32,1.83,2.32,0.35,1.05,0.71,0.37,4,0,1,0,1,0,0,3,11,0
2.67,3,0,0,0,0,1,0,1.53,0,0,2.5,2.88,2.59,1.1,0.34,3.51,3.56,1.28,-0.69,-0.03,1.61,2.22,1,0,0,0,0,0,0,3,11,0
